X,Y
12.940240859985352,-1.9240901470184326
6.090020179748535,-1.8554601669311523
12.940240859985352,-1.9240901470184326
6.090020179748535,-1.8554601669311523
12.940240859985352,-1.9240901470184326
6.090020179748535,-1.8554601669311523
12.94076187334037,-1.9240332899950399
6.090540907325035,-1.8554318404849957
12.952866648409337,-1.9178491142642122
6.1026153190574135,-1.852349749205292
12.9827951719952,-1.8891588288787233
6.13242147451104,-1.838034989741614
13.029768261894446,-1.8391546793296225
6.1792529277065835,-1.8130213050025115
13.089497978349323,-1.7713095113819164
6.238938209688477,-1.7789681717145147
13.16108003065952,-1.6844913716737488
6.310703099529012,-1.7352232852306593
13.244387343594749,-1.5764150631191027
6.394614267463239,-1.6805224691455503
13.303102041891014,-1.4901793107221515
6.454107121161834,-1.6367726952024353
13.401810803505898,-1.3503508893877174
6.554621357837769,-1.565390576312514
13.467861187781914,-1.244812155859787
6.622486776701487,-1.5114438923382512
13.527010376195467,-1.1572361931236117
6.683425670901434,-1.466381468460386
13.579192434102017,-1.0922357051624505
6.737082521022814,-1.4324753200979754
13.685038466250433,-0.961680785040995
6.846285376749882,-1.3637875626201557
13.73313007084585,-0.9306412350253324
6.89516626978244,-1.3459764919396655
13.774532189624674,-0.92664983887219
6.936520742392315,-1.3411713447345277
13.809244099851234,-0.9486598990671045
6.970364802163672,-1.3486224420861637
13.946564024147506,-0.8527220729196991
7.110099140097877,-1.292010109926774
13.959146363086962,-0.9321797876261664
7.119945559202343,-1.326620925213909
13.981244229774731,-1.0167035024876467
7.139348936221312,-1.3612440882955446
14.127696405145269,-0.9796155897526501
7.2859748790205225,-1.3275811339930668
17.69283463480412,-0.6077749532727459
10.179776653835122,-1.1762853738820842
17.696415959788006,-0.7894784273550338
10.177018411235176,-1.2668768743507375
17.687739362723256,-0.9693839328148918
10.16311971174252,-1.3558424544036
17.806957298524765,-1.029612862812372
10.280115497015931,-1.3700714276804562
17.783674003594886,-1.205229842034341
10.253281750235612,-1.4551104440480418
17.75404941673265,-1.3487220197927319
10.221548003911174,-1.5238943615676988
17.720978730166664,-1.4565937708615548
10.187378274696888,-1.5753771462695356
17.857631296384888,-1.4957030013285326
10.323508808023576,-1.5747040631381002
17.820107647354792,-1.5689401574865938
10.285677993792756,-1.6092982349807963
17.71757545781684,-1.7739119427847347
10.183392379262486,-1.7009257114880505
17.73795556923697,-2.1861816850741147
10.210822139786544,-1.8522547128509972
17.48335969734267,-2.6904405697506517
9.975796530751445,-2.0534631331846267
17.184945236962815,-3.302626643260388
9.720556569755566,-2.2768852063442404
16.937975602421297,-3.733190772339677
9.518339217685549,-2.4223714632611983
16.88191686893272,-4.051448505551928
9.503850950142645,-2.5239077132733527
16.88135207655545,-3.8778990103321096
9.478805044184242,-2.4737812338955285
17.012123885753475,-3.425888596727648
9.555026262516154,-2.348417572919593
17.16851196340956,-2.874638004520307
9.664128713339444,-2.2012227955747443
17.37851420862711,-2.555941603070357
9.856005753422352,-2.1303538928578165
17.51793262543065,-1.91724205479795
9.9835686584576,-1.9683356946241304
17.573843552581614,-1.4119782953698894
21.166139198759865,-0.06857507924554784
17.730732010069445,-1.1023418360177142
21.277753821530702,0.3564113295283422
17.72682134812785,-0.8408617640236294
21.23351220134552,0.7123433912537662
17.693577046269706,-0.7447309469610812
21.18457207000828,0.8434372634670849
17.642070698468295,-0.7715311544926123
24.32065546628904,1.9940044007134148
17.736490378947188,-0.7320082991581879
24.403375844000568,2.061614771946899
17.668974370102397,-0.8581809734947154
24.37526556246834,1.8394772572230744
17.58022952690703,-1.0088356958677784
24.332928550434662,1.570454068542777
17.496435283477574,-1.1897753120849552
24.30442612565303,1.239820445361449
17.544775535848245,-1.3241563577225772
24.394808109240806,0.9842491475137496
17.43764530117801,-1.547991123969708
24.352031839978107,0.5598369953488684
17.332493778452463,-1.7420871802557267
24.300149947385222,0.1823481910320186
17.35881971825736,-1.857730614149638
24.35752390747459,-0.04946598930366086
17.292000213752605,-1.934531126866646
24.3104246215822,-0.2043886054193036
17.252507268631334,-1.9473313510617567
24.274288104444405,-0.23085876298184793
17.22842014365198,-1.9277857153726625
20.920499525754845,-0.8895775700776503
17.312873676281697,-1.9377334882759325
21.006234242407587,-0.9040882317248353
17.26569146179388,-1.8745742679139936
24.266383954190204,-0.07402438008727896
17.30313245348511,-1.8261927017344526
24.288239258067936,0.03390762851791618
17.298560253808947,-1.7725767803467631
24.265802461347196,0.15335466974993106
17.39765221469677,-1.7565312925549512
24.357599898350575,0.19559934973648374
17.390981731173017,-1.7095300077256863
24.333637497992427,0.303231474396619
17.37876174199068,-1.6745812332263528
24.307805235928026,0.38455869931379105
17.362051981482434,-1.6491972380824271
24.28070920907048,0.4445699397513123
17.458340425253517,-1.6406883499287122
24.37125167650153,0.4719725139340292
17.437851529047343,-1.6235631516756082
24.34317795284352,0.5137619887412227
17.435503137290556,-1.5766002687845426
26.83514308621372,1.678454850503753
21.048180643895186,-0.2890095096180938
17.447655612759448,-1.5065403576702117
26.79006942864518,1.9092879351419452
21.037712642211012,-0.15716309088826041
17.561317369719497,-1.4421573492653756
26.845893397044435,2.127889470762308
21.12853936763367,-0.0335226658038954
17.57011771546073,-1.37938342035415
26.793637074903412,2.34557343329881
21.113262310605997,0.08876410744794438
17.560402669830093,-1.3480073660452825
26.75037487221026,2.458958848964137
21.090328707951578,0.15164186657331225
17.52237920250029,-1.361212439454613
26.726062089117775,2.4124900300624628
21.05770630473795,0.125659854485193
17.61895159193164,-1.3450636613489906
26.81003938777172,2.4592112230827237
21.149317340355132,0.1535518934794715
17.567131351808257,-1.3757458847789361
26.794238363224906,2.340313110390422
21.111689959196788,0.08898347243567128
30.55859347390291,-0.28275066726559617
26.77974770489451,2.1986244477891472
21.07138946789986,0.013563288103981108
30.512481298426792,-0.47321014544749707
26.763954641072907,2.0537339752670585
21.029560424610683,-0.06205502823523612
30.595438315086938,-0.52319577899294
26.85667346148117,2.0181701214380143
21.114170819026405,-0.07551273425889105
30.531749712898428,-0.7066168246873357
26.823311787043146,1.8788017382981357
21.056442264632537,-0.14679936262415016
30.484402311948642,-0.8554288260633658
26.80149354104319,1.7662283899089186
21.01503964345609,-0.2027283115691123
30.701801392614584,-3.9197418406417963
28.89898735904209,1.2346653128074807
24.3710979458152,0.6962273142293364
30.63498347593846,-4.030871017850318
28.870350768181545,1.1367328813853752
24.33860134710146,0.6318071770214148
29.746480222350183,-6.73696634950875
30.47969611714435,-1.0961713058901685
26.84161054925307,1.587340765271534
21.022714145818448,-0.28356239891990387
29.69111711049279,-6.7836064362252175
30.442910760837762,-1.1452568012036102
26.813684294581748,1.5502238815559761
20.988655133044503,-0.3015034333293076
29.756370995878704,-6.79079847712697
30.514510018455354,-1.1532990121165185
26.888320303536823,1.5462654286670772
21.061210724672826,-0.2989032770570885
29.78953087623296,-6.693736997486114
30.503687492944973,-1.0504975459063284
26.856557221247947,1.6207086740286216
21.044013335538633,-0.2698421983619046
29.194519408704775,-8.441667315863395
30.69257172290021,-3.802377739704964
28.83741977161742,1.3334254736285494
24.31524151774689,0.7489580924308085
29.48011284885834,-8.069873286397835
30.83331690085312,-3.3862827345368136
28.81951006417452,1.6894082890615656
24.317670946032486,0.9647349251413758
29.923053247652184,-7.617308393168304
31.108959169888184,-2.8885882737473176
28.916047470921775,2.1123319714409794
24.44280592415238,1.2281339700655176
30.2146807291505,-7.222259492694928
31.248834266333574,-2.458050088057771
28.89719635068608,2.4702218189752454
24.45450320116512,1.4434951563251162
30.346138561511193,-7.028106137492467
31.304293185513995,-2.2480313006285577
28.874473862249125,2.6421664073791513
24.4486922133274,1.544820970562501
30.57683588002385,-6.808295909657099
31.459537365487037,-2.013715209640913
28.952951106485717,2.837581522079912
24.545012890380704,1.6706220147559723
31.043445397941625,-4.7766939289527715
30.92980158751856,0.9104190980412501
26.933155345370928,3.0231689132542763
21.457116253001733,0.30787087641112865
30.983534200891707,-4.92664892522085
30.943975577124142,0.7614633093960295
26.975184315290427,2.926088601608188
30.834758785377538,-5.183855755833746
30.919080502535145,0.5037680211394093
26.998370921926558,2.7543093665162646
31.465255404807465,-2.515452631529917
29.186097674438855,2.4467543642040317
24.72883357394034,1.4852478620121796
31.31455488114912,-2.8788196527762087
29.188930963649206,2.15106901043561
24.704229576354138,1.3269611942023474
31.13930503832515,-3.239244237531751
29.173009449002556,1.8550402633476861
24.664596522448154,1.1724594617219501
30.95456450092788,-3.567012583460376
29.13991199840298,1.5832399294504484
24.613271514862063,1.0343996798392365
30.978660889870618,-3.709471876174748
29.261607210662916,1.4741347566660865
24.725407739722993,1.0108882732247517
