X,Y
12.86876106262207,3.0124998092651367
6.10938024520874,2.7756998538970947
12.86876106262207,3.0124998092651367
6.10938024520874,2.7756998538970947
12.86876106262207,3.0124998092651367
6.10938024520874,2.7756998538970947
12.86926151550752,3.0125563685385393
6.109881684404146,2.7757282609360816
12.879130795816055,3.0187076596373346
6.11985890382379,2.7788186357097837
12.898700024202885,3.047232339173977
6.1399464270492565,2.793159383823569
12.92766547519519,3.096897086301388
6.16988359004846,2.818169893470015
12.963049247748526,3.164178491545499
6.206724140605478,2.8521203513839932
13.003601323254115,3.2501038857653572
6.24937131176331,2.8955711339480765
13.048463173516158,3.356803328915056
6.29720215768354,2.9496533387168045
13.07658272026961,3.441728847527601
6.327976109755803,2.9927097638655265
13.12600847871437,3.5790469155586737
6.38222720517386,3.062600051554804
13.15492010158134,3.6823673807821047
6.415221967108686,3.115116276370541
13.183472741661335,3.7679046170388597
6.447427342705338,3.1588017346792214
13.21327772754571,3.8312929719588005
6.480070279534504,3.191587788839324
13.274609991937984,3.9583372330464526
6.547462909251431,3.25776204106211
13.313183511155652,3.9885739337468396
6.587404534850731,3.2749869435897834
13.355172160504438,3.992614907791054
6.629308280274381,3.2798284189783984
13.400356770742643,3.9714864352860317
6.672991264284939,3.2730206505706723
13.509387950920692,4.064991533510145
6.786150335972399,3.327846478540958
13.554230426232511,3.988295071393659
6.826304057942346,3.295260871510343
13.612233368528845,3.9065942859132172
6.8794299842759,3.262657021561963
13.7562220729559,3.943496653608678
7.0237413356414615,3.296189234335727
13.821114697911531,3.82057202655196
7.081918872900472,3.2473820568340495
17.495941588079877,4.234235246695065
9.945245088884597,3.588316849191543
17.548012320483952,4.05638621736365
9.99005857380426,3.5017982478004805
17.69795129740569,3.9969176615383137
10.136749478470438,3.488536498428313
17.73514887322628,3.822247709416538
10.168378303347822,3.4048704039853463
17.75539513076877,3.6789896336526224
10.184856250832464,3.336689773687775
17.759959888404573,3.5709674343912376
10.18707115382663,3.2853455335349033
17.923159753450033,3.5315815565846544
10.348867994780969,3.28595231302717
17.91141985684324,3.457942786403617
10.33596726268756,3.251164621779389
17.884495628937717,3.2510285364391946
10.306791061662224,3.1582304023421424
18.078840972545834,2.8299604500897124
10.502468881616764,2.9997103590621492
18.026104263665598,2.307890852540522
10.462726584413263,2.7828087036456965
17.986358504434765,1.6608015031599175
10.457820136452147,2.5275987689212016
21.688363470204116,1.454636291837259
14.284256088143014,1.516404499070302
21.782193820397552,0.99503845456531
14.383070877048631,1.2736095276209833
21.696670299821644,1.249715803056572
14.293928075000863,1.404686646008029
21.597468037260313,1.9083734965178345
14.195066145811653,1.7378951356276833
21.459264216060067,2.699334966378056
14.076853097383825,2.1295721632609386
21.48312764274512,3.1564900296510903
14.123520102724813,2.3435979139582774
21.2529918991112,4.043384095204274
13.959541711197478,2.7665946299931843
21.00405988496299,4.729140885772315
13.78414232363561,3.0867600505664594
20.960765382748175,5.146386971589702
13.797675216734417,3.2716194846622657
20.7883811400715,5.4921136338135925
13.678057687263284,3.426220415090905
20.69170189761369,5.618521143225641
13.60237722611869,3.481680594395666
20.659452365563055,5.582612742585104
13.56368888769192,3.4672511192063795
20.727099113672082,5.634780322631236
13.640301677348535,3.4895691591305815
20.7506458768231,5.465033217100934
13.633792050705623,3.4217464820112014
20.772637344432127,5.259199617764765
13.6209470134598,3.3414013910265554
20.82643161580499,5.006260098145439
13.634148550076395,3.2468021737644115
20.984196255880182,4.811812819702229
13.761824687770687,3.180258435674884
21.054395963731604,4.485154373194828
13.787550525518458,3.0647397942447747
21.10735982732742,4.193409284267335
13.8055278513827,2.965458500750879
21.231897740225737,4.0141507212382095
13.910650175205639,2.9078335195681655
21.23028752336254,3.893814908167177
13.897162602378963,2.869170738493647
21.202136857769432,3.873334979277393
13.867030411675819,2.8629722586469257
21.160305823875056,3.904881922319192
13.828310007146186,2.8721857973665474
21.251962784563936,3.8900711531360566
13.91869700359807,2.866435691304369
21.14523873331222,3.993035025961277
13.822775868773629,2.8947868590783186
21.13257296003111,4.074240916270892
13.819727587010254,2.9136772902865835
21.07215118146896,4.163730253557953
26.48440038669215,6.340421191272182
21.14888245469126,4.193930626746978
26.552902027981773,6.390969497973389
21.090168788525837,4.273424418921593
26.47482205885322,6.517513721551587
21.037860722572326,4.332975071380463
26.40738661757335,6.613019686164433
20.991060008096596,4.376583291407855
26.349115950787784,6.683453357369483
21.07087301671316,4.394983952705807
26.422606322369415,6.716482992615723
21.028815539078455,4.424966680135342
26.372228532716868,6.765555724692091
20.960445784789112,4.510641445067822
26.27807596052265,6.9092288208452235
20.867651817318688,4.640276476992739
26.143351580235887,7.129736166885759
20.879068935407368,4.760443368653414
26.112825402031625,7.336913898178945
20.783582404600946,4.8778828543375115
25.973480134032773,7.541597879244691
20.718003732517552,4.937633874317873
25.88396854794366,7.647471133859849
20.70269390403967,4.912966965726159
28.55706153290138,7.257223534430629
23.10949711346956,6.199611205778921
20.778393255354633,4.939652709818824
28.62492593963009,7.310004594038597
23.180905561273836,6.234289513069462
20.786629182204244,4.878417803642806
28.655507572256273,7.173498788946399
23.201432734317663,6.149981837532746
20.802075028972773,4.8064555274151815
28.69712449864206,7.009827371993804
23.231510109341098,6.049837368577616
20.81829453402249,4.733746595739243
26.07241409141204,7.268434318610819
20.92138101434919,4.721067398032087
26.18522627400128,7.235495562027732
20.92041072761447,4.651725665471954
26.213635113735023,7.103704974837598
20.926066461553965,4.596900061146897
26.24307779671532,6.9968585754261525
21.02996097145373,4.58458476807366
26.357177782110092,6.961804097746734
21.02632200095748,4.544775854470124
26.37098008625759,6.882519929548159
21.014852229809357,4.51688385246984
29.018191465829823,6.2869693553372965
23.50840293437308,5.626097123274679
20.99660512932948,4.4989430731420414
29.005731458762227,6.242657918380298
23.493795783219717,5.5999364845337585
21.07456428140257,4.501531094699622
29.085648433599253,6.236228660356856
23.572993303195645,5.599713270085401
21.01993378383946,4.53055025082892
29.017247828827642,6.3276634840335175
23.50972313802857,5.648181143023833
20.934725629880788,4.603128748188655
28.895636332842706,6.555190842046615
23.40234360164964,5.768894165336713
20.819050933124952,4.712024387125371
28.71547589848162,6.910461268066124
23.249262174862075,5.953887504850414
20.81322792056869,4.848725684756707
28.62653915331379,7.326390739865545
23.197772129103303,6.176166881171562
20.711053068079153,4.946222397724167
28.4411763122476,7.672362415625014
23.051949027671327,6.349204247699957
20.64993715210939,4.987491204060165
33.049913870147336,5.591170210740923
25.640169545006323,8.008748001424264
20.69247310505389,5.052996302261633
33.08139610605679,5.852023830718867
25.634471223707976,8.152524554451215
20.735580598001263,5.053788435463059
33.12747160923489,5.805381603299077
25.6894081268049,8.134374157851095
20.804583477773452,5.03725745539558
33.205213159530054,5.627386045106483
25.798114521118872,8.053059851769367
20.875209281459504,4.999356467856856
33.285748552539204,5.31929335075793
25.93323158794787,7.905697766316283
21.03711932813689,5.042461068412196
35.03556441077483,3.489684240308133
28.80636602891449,7.655019711777459
23.398324966454986,6.410984774549896
21.123550231659753,4.995919401219176
35.067680269592486,3.013787681923515
28.969397215526662,7.368542257032436
23.525688000738633,6.291251601711918
31.54782160576741,6.061082172972474
33.603713140971294,4.404509227752445
26.44982586632816,7.4981949577046345
31.638176647698405,5.71714879594121
33.64413470592379,4.000450156409791
26.58495079853216,7.304523708684341
35.76088796024355,-1.0436237981645626
35.19048274229621,1.8645158582902517
29.45953378314805,6.692472334636779
23.947167931632706,6.053455064274624
35.63126390393558,-1.4017888238870935
35.127481768477914,1.5186288204441905
29.50838981494474,6.47632450571965
23.982857562886174,5.963477781897429
35.535045751175126,-1.6534586738412949
35.07979803844354,1.2749177445118627
29.543750752673652,6.325177449623589
24.010468704344056,5.904096691807075
35.468793801539334,-1.7765069323508578
35.03653685831023,1.1553509455139483
29.540285486443654,6.2488926673834175
24.003869646050404,5.871240110949233
34.89084214105853,-5.312299421668458
32.01528569834851,4.979635243702126
33.89029665492418,3.1208029470854104
27.09171060688816,6.932393481640624
34.8890067021018,-5.271926024037244
31.97101388387752,5.008058279997713
33.85367787506506,3.156977962070459
27.039424663455378,6.940487531908682
34.93042000557971,-5.16338244701271
31.91321638748648,5.087922500631814
33.81368183743065,3.255122208942755
26.963182471959406,6.972601689680501
34.99503381553245,-5.019233075031456
31.84722924273726,5.192725248824213
33.77093421198661,3.3843317206489334
26.873543169810368,7.01406973395555
35.192670543017485,-4.88756739831266
31.969311226444248,5.300794841679007
33.906357324714996,3.5066998526636244
26.98227001947871,7.085248177358525
35.27289168896288,-4.720698960704214
31.896420370850954,5.417949573626194
33.86027271794965,3.653237975375544
